title,artists,producers,url,lyrics,annotations,comments
Ken Carson & Destroy Lonely – the acronym,Ken Carson; Destroy Lonely; Akachi; Sonickaboom; DJ Moon; Colin Leonard; Marissa Wickliffe; Universal Music Group; Opium; Interscope Records; Ela Talu; Ben Lidsky,Akachi; Sonickaboom; DJ Moon,https://genius.com/Ken-carson-and-destroy-lonely-the-acronym-lyrics,"48 Contributors
Translations
Português
Русский (Russian)
the acronym Lyrics
[Intro: Future]
Crash dummy, goin' retarded, spendin' cash money
Hahaha
[Chorus: Ken Carson]
The O stand for ostrich, the Hermès bag came pink
The P stand for
Percocet
, I just threw back like three
And the I stand for international, I've got a Europe freak
She ask me what U and M stand for, that's you and me
She asked me what
YVL
stand for, that
Young Vamp Life
She say she miss me, no, you don't, if you did, would've been on a flight
Every day I wake up, get fleek, pour a four, make the daytime feel like night
These niggas ain't havin' no heat, how you know I'm havin' thermal sight?
[Verse 1: Destroy Lonely]
I got gold on my teeth
and my neck flooded out with diamonds
I just stеpped on the opp like a bug, thеn pulled off in a 'Rari Spider
Soon as I press the button, I take off to where I desire
Soon as she come through and fuck me, she leave from here so inspired
These niggas keep singin' the same songs
I'm too high, can't see shit, I'm in the club, I got my shades on
She a succubus, she wanna suck me up until her face gone
I'm fuckin' fresh, she wanna fuck on me and fuck my taste, woah
I'm poured up, yeah, I been noddin' off right at the table
This Opium, we got hella drugs for your main ho
I'm goin' to hell, I been servin' fenty and fake dope
Them
jigger
pills, they stay in yo' spine, please, don't take those



[Verse 2: Ken Carson]
She do fentanyl, she 'bouta snort a line, she play with her nose
Ain't sendin' her no Rolls, huh, 'bouta cry in this Rolls Royce, okay
Neck and wrist on froze, got diamonds on in the plain jane
Ball like SGA, my whole gang got championship rings
It's O-P-I-U-M, big YVL
, I make you feel that flame
I'm fuckin' this bitch on fent, say she 'bouta cum but I already came
My boy throw up B's, it stand for blood, not Bentley Mulsanne
Give a fuck what you bang, what you claim, fuck yo' gang
[Verse 3: Destroy Lonely]
Yeah
I'm rollin' paper planes on a private plane,
and my AP plain
Fucking right on this zombie bitch, she fucked around, dropped the brain
Got your ho on opiates, it's Opium everything
[Chorus: Ken Carson]
The O stand for ostrich, the Hermès bag came pink
The P stand for
Percocet
, I just threw back like three
And the I stand for international, I've got a Europe freak
She ask me what U and M stand for, that's you and me
She asked me what YVL stand for, that
Young Vamp Life
She say she miss me, no, you don't, if you did, would've been on a flight
Every day I wake up, get fleek, pour a four, make the daytime feel like night
These niggas ain't havin' no heat, how you know I'm havin' thermal sight?","This song bio is unreviewed || This song bio is unreviewed || unreviewed || +8 Share || Crash dummy, goin' retarded, spendin' cash money || Hahaha || The O stand for ostrich, the Hermès bag came pink || Percocet || She ask me what U and M stand for, that's you and me || YVL || Young Vamp Life || These niggas ain't havin' no heat, how you know I'm havin' thermal sight? || [Verse 1: Destroy Lonely] || I got gold on my teeth || I just stеpped on the opp like a bug, thеn pulled off in a 'Rari Spider || These niggas keep singin' the same songs || She a succubus, she wanna suck me up until her face gone || I'm fuckin' fresh, she wanna fuck on me and fuck my taste, woah || I'm goin' to hell, I been servin' fenty and fake dope || jigger || She do fentanyl, she 'bouta snort a line, she play with her nose || Ball like SGA, my whole gang got championship rings || It's O-P-I-U-M, big YVL || I'm fuckin' this bitch on fent, say she 'bouta cum but I already came || Give a fuck what you bang, what you claim, fuck yo' gang || and my AP plain || Fucking right on this zombie bitch, she fucked around, dropped the brain","Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments || Add a comment ||  ||  || Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Sign Up And Drop Knowledge 🤓 || Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. || Sign Up"
21 Savage & Jawan Harris – I WISH,21 Savage; Jawan Harris; Spiff Sinatra; Isaiah Brown; R. Kelly; Keith Thomas; Honest Thomas; True Thomas; Sovereign Bo Raymond; Sire Castrello Raymond; Mike Bozzi; Zachary Acosta; Neal Pogue; Jaxon Brown; Levi Maze; Maxwell Brown; Brandon A. Thomas; Rafael D. Ishman; Slaughter Gang; Epic Records; Sony Music Entertainment,Spiff Sinatra; Isaiah Brown; Keith Thomas; Rafael D. Ishman,https://genius.com/21-savage-and-jawan-harris-i-wish-lyrics,"33 Contributors
I WISH Lyrics
[Intro]
I wish, I wish, I wish
I wish, I wish, I wish
I wish, I wish, I wish
Woah
[Verse 1: 21 Savage]
I wish CJ never even tried to sell that boy dope
Should've picked up Tayman and just let him ride to the yo'
Pain killin' me inside, but I can't let it show
Every time I see they mamas, I wanna drop to the floor
I wish Dolph would've Uber Eats them cookies instead
I wish Nipsey stayed at home with Lauren, chilled in the bed
You could probably make a ocean from the tears people shed
But you know it bring hate, dog, when you get ahead
I wish Takeoff got sick and had to stay in Atlanta
Real drinker, he ain't even liked no ice with your Fanta
Used to swear that it was fate 'cause the shit was so random
Nowadays, people hear shots and pull out they camera
I wish me and Johnny said, ""Fuck it,"" turned back 'round
If yo' name come up 'bout schemin' you gon' get smacked down
Lil Keed was a player, dog, no cap, no gown
I wish Trouble got a room and hit that ho outta town
[Chorus: Jawan Harris]
Oh, I wish
I wish that I could see my friend (I wish)
Just so I could smile again (Smile, I wish)
I know this ain't the end (Ain't the end, I wish)
'Cause I'ma see him again someday (I wish)
I've been tryna hold it down (Hold it down
, I wish)
Since my niggas ain't around (Ain't around, I wish)
I hope I make you proud (I wish)
I wish, I wish, I wish



[Verse 2: 21 Savage]
And I wish X never even went to that store
Still rockin' my Dior, long live Pop Smoke
Young superstars, I wish they got the freedom to grow
PnB, we love you, wish you got that chicken to go
Can't believe I seen Rich Homie Quan on a shirt
I wish Juice Wrld never even took that Perc'
I hate a stupid bitch, long live Scooter, free Durk
Seem like funerals the only time I walk in a church
I wish Von would've never even went to the club
I miss Grandma, she took care of the whole hood just 'cause
Killed my lil' brother, nigga, I ain't got no love
Got my green card and I couldn't even give him a hug
[Chorus: Jawan Harris]
Oh, I wish
I wish that I could see my friend
(I wish)
(Wish that I could see you)
Just so I could smile again (I wish)
(I need to smile, need to smile)
I know this ain't the end (Oh my, I wish, no)
'Cause I'ma see you again someday (I wish)
I've been tryna hold it down (I wish)
Since my niggas ain't around (I wish)
I know you're lookin' down, hope I make you proud (I wish)
Hey, hey, yeah (I wish, I wish, I wish)



[Outro: Jawan Harris]
I wish, mm, I wish
Wish my niggas were still here
And if I make it out this thug life
Let me hear the children say
I wish, I wish, I wish
Ooh, ooh
I wish, I wish, I wish
Ooh
I wish, I wish, I wish
I wish, I wish, I wish","This song bio is unreviewed || This song bio is unreviewed || unreviewed || +4 Share || I wish, I wish, I wish I wish, I wish, I wish I wish, I wish, I wish || I wish Dolph would've Uber Eats them cookies instead || I wish Nipsey stayed at home with Lauren, chilled in the bed || I wish Takeoff got sick and had to stay in Atlanta || Nowadays, people hear shots and pull out they camera || I wish me and Johnny said, ""Fuck it,"" turned back 'round || Lil Keed was a player, dog, no cap, no gown || I wish Trouble got a room and hit that ho outta town || Just so I could smile again (Smile, I wish) I know this ain't the end (Ain't the end, I wish) 'Cause I'ma see him again someday (I wish) I've been tryna hold it down (Hold it down || And I wish X never even went to that store || Still rockin' my Dior, long live Pop Smoke || PnB, we love you, wish you got that chicken to go || Can't believe I seen Rich Homie Quan on a shirt || I wish Juice Wrld never even took that Perc' I hate a stupid bitch, long live Scooter, free Durk || Seem like funerals the only time I walk in a church || I wish Von would've never even went to the club || I miss Grandma, she took care of the whole hood just 'cause Killed my lil' brother, nigga, I ain't got no love || I wish that I could see my friend || Wish my niggas were still here || And if I make it out this thug life Let me hear the children say I wish, I wish, I wish Ooh, ooh I wish, I wish, I wish Ooh I wish, I wish, I wish I wish, I wish, I wish","Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments || Add a comment ||  ||  || Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Sign Up And Drop Knowledge 🤓 || Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. || Sign Up"
Wham! – Last Christmas,Wham!; George Michael; Ariana Grande; Crazy Frog; Smooth Radio; NOW That’s What I Call Music!; Various Artists; Hitradio Ö3; ORF; Percussionistas; Bravo Hits; Chris Porter; Chappell & Co.; Warner/Chappell; Wham Music Limited; Morrison Leahy Music Ltd.; Epic Records; Andrew Morahan; Edmund Cupcupin; Peter Mackay; Sony Music Entertainment; Columbia Records,George Michael,https://genius.com/Wham-last-christmas-lyrics,"137 Contributors
Translations
Deutsch
Français
Nederlands
繁體中文 (Traditional Chinese)
Português
Русский (Russian)
Italiano
Español
العربية
Türkçe
فارسی
Dansk
Norsk
hrvatski
Polski
Česky
简体中文 (Simplified Chinese)
Bahasa Melayu
ไทย (Thai)
Last Christmas Lyrics
“Last Christmas” is a Christmas classic by the pop duo Wham!. Despite its upbeat instrumental, it’s a lot more bittersweet and focuses on a breakup as George Michael sings about someone who left him the day…
Read More
[Intro]
Ah, ah-ah
Ooh-woah
Oh-oh
[Chorus]
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special
Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)
[Verse 1]
Once bitten and twice shy
I keep my distance, but you still catch my eye
Tell me, baby, do you recognise me?
Well, it's been a year, it doesn't surprise me
(Happy Christmas) I wrapped it up and sent it
With a note saying, ""I love you"", I meant it
Now I know what a fool I've been
But if you kissed me now, I know you'd fool me again
[Chorus]
Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special (Special)



[Post-Chorus]
Oh
Oh, my baby
Ooh
[Verse 2]
A crowded room, friends with tired eyes
I'm hiding from you and your soul of ice
My God, I thought you were someone to rely on
Me? I guess I was a shoulder to cry on
A face on a lover with a fire in his heart
A man undercover, but you tore him apart (Tore me apart)
Ooh-ooh
Now I've found a real love, you'll never fool me again
[Chorus]
Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)
Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave me away)
This year, to save me from tears (Oh)
I'll give it to someone special (Special)
[Verse 3]
Face on a lover with a fire in his heart (I gave you my heart)
A man undercover, but you tore him apart
Maybe next year
I'll give it to someone, I'll give it to someone special



[Outro]
Special
Someone
Someone","+174 1 1 Share || 1 || Last Christmas, I gave you my heart But the very next day, you gave it away || Last Christmas, I gave you my heart But the very next day, you gave it away (You gave it away) || Once bitten and twice shy || Tell me, baby, do you recognise me? Well, it's been a year, it doesn't surprise me || Now I've found a real love, you'll never fool me again || Last Christmas, I gave you my heart But the very next day, you gave it away (You gave me away) || A man undercover, but you tore him apart","Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments || Add a comment ||  ||  || Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Sign Up And Drop Knowledge 🤓 || Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. || Sign Up"
21 Savage – WHERE YOU FROM,21 Savage; Southside; Wheezy; Juke Wong; Dez Wright; 9Jay; Todd Clone; Mike Bozzi; Zachary Acosta; Neal Pogue; Slaughter Gang; Epic Records; Sony Music Entertainment,Southside; Wheezy; Juke Wong; Dez Wright; 9Jay; Todd Clone,https://genius.com/21-savage-where-you-from-lyrics,"42 Contributors
Translations
Português
WHERE YOU FROM Lyrics
[Intro: Young Nudy]
Shit, when you see the
real
niggas gettin' out the way, that shit is dead, 'cause ain't no more reason
These niggas try it, these niggas move the goalpost on everybody
Man this shit is some pussy as shit, man
Man, we see a nigga like, just accept that it's over with, my bad
First nigga that denounced the street stuff [?]
Street, the street still dead
[Verse: 21 Savage]
Savage, where you from? G Block where they bum
Shit like Vietnam, gun smoke in my lungs
Extendos and them drums, you boys don't want a crumb
They come knock off your king, then turn 'round get your pawns
Gen 5 with the switch
Like my nigga Nudy, I'll never leave the 6
Like my nigga Chubbs, I'll never leave the 6ix
Bitch don't cut my 'tris, you ball up your fist
But we pull up with sticks
They gon eat if I make you a plate
Niggas pussy, we takin' they pay
Out the sunroof, I'm swingin' that K
Get to wavin' it at you, like ""Hey""
Pussy don't ask me 'bout Metro or Drake
Play with either, get shot in the face, pussy
Gun shots for everybody, us, never them
Why the fuck you think they call me Savage?
Any bitch that I'm fuckin' the baddest
Never been with a nigga who had it
Then she met me and now I'm her daddy
Zone 6, I grew up in the madness
We come straight in your hood and we smash it
I like robbin' the niggas who flashin'
If you thought it was smoke, nigga, ask me
In the Phantom, just me and my Draco
And these hollows'll hit you in ClayCo
I done brought out the Quagen in Waco
Any less than a ticket is Play-Doh
She gon' eat up that dick when I say so
Ain't no love for a rat, free Queso
I got bakin' soda, ain't the cake though
Watch show the day and the date, ho
Lord, forgive me, I'm committin' sins
Lockin' Ls like I ain't win
Real nigga, I got fake friends
Lotta Ms that I can't spend
Always ready when we can't spin
Ain't a corner that we ain't been
Pussy nigga say he gettin' money
We'll catch him lackin' at the bank then
Buy a pint and put it in the soda
Vacuum seal, tryna hide the odor
Hit the lot and get a new whip
I'm a rich nigga, I go in the motor
Millionaire, but I'm still a soldier
Whack the shooter nigga and who drove you
Big pole like the North Pole, but we keep poles 'cause the streets colder
You ain't like that, stop cappin'
Make a billion, I'ma stop rappin'
Bots on this car, got 'em trackin'
One slip, he get caught in traffic
Used to hide the money in the mattress
Too much of it now, I just stack it
Opps funny like they Tiff Haddish
Rock out with the stick, Lenny Kravitz
Pussy



[Interlude: 21 Savage]
Rock out with the stick like I'm Travis Barker
Rock out with the stick like I'm B.B. King (You go against this shit, nigga, you get the belt, nigga)
Rock out with the stick like I'm Jimmy Hendrix
Rock out on your coach, rock out on your team (Unlimited belt)
All you internet niggas, I see you
All you content creators
Catch you down bad and break your MacBook
Break your iPhone, bitch ass nigga, fuck you
You know how I rock, nigga
One up top in the Glock, nigga
Fah
Southside
Wheezy outta here
[Outro: 21 Savage]
I remember, I remember when, me and, goddamn
You know we be ridin' them
dracos
cars and shit
I had a Cadillac, a Cadillac, ehm- car, like a Sedan or
And this nigga thought it was my car, 'cause every time I go serve, I used to serve in that car
So one day, he pulled up, he
gave me the money
And I got out like I was goin'
high like I usually do
I left the nigga in the car, and let—
He kept callin', like, ""Bro, you better have that car, you buggin'""
It's true","This song bio is unreviewed || This song bio is unreviewed || unreviewed || +1 Share || Shit like Vietnam, gun smoke in my lungs || They come knock off your king, then turn 'round get your pawns || Like my nigga Nudy, I'll never leave the 6 Like my nigga Chubbs, I'll never leave the 6ix || Niggas pussy, we takin' they pay Out the sunroof, I'm swingin' that K || Pussy don't ask me 'bout Metro or Drake || Play with either, get shot in the face, pussy Gun shots for everybody, us, never them Why the fuck you think they call me Savage? || Zone 6, I grew up in the madness || I like robbin' the niggas who flashin' || Ain't no love for a rat, free Queso || Vacuum seal, tryna hide the odor || Big pole like the North Pole, but we keep poles 'cause the streets colder || Make a billion, I'ma stop rappin' || Bots on this car, got 'em trackin' One slip, he get caught in traffic || Opps funny like they Tiff Haddish || Rock out with the stick like I'm Travis Barker || Rock out with the stick like I'm Jimmy Hendrix || All you content creators Catch you down bad and break your MacBook || Break your iPhone, bitch ass nigga, fuck you || Wheezy outta here || dracos","Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments || Add a comment ||  ||  || Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Sign Up And Drop Knowledge 🤓 || Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. || Sign Up"
Radiohead – Creep,Radiohead; Chris Hufford; Glee; Various Artists; Harmonix; NOW That’s What I Call Music!; Charlie Lincoln; Thom Yorke; Jonny Greenwood; Ed O’Brien; Colin Greenwood; Philip Selway; Albert Hammond; Mike Hazlewood; Abbey Road Studios; Fort apache studios; Brett Turnbull; Paul Q. Kolderie; Sean Slade; Chris Blair; XL Recordings; Beggars Group; Warner/Chappell; Parlophone Records; Capitol Records,Chris Hufford,https://genius.com/Radiohead-creep-lyrics,"251 Contributors
Translations
Português
Polski
Deutsch
Español
العربية
Русский (Russian)
Français
Türkçe
Українська
o‘zbek
Italiano
Česky
Österreichisches Deutsch
Creep Lyrics
According to Thom Yorke, “Creep” tells the tale of an inebriated man who tries to get the attention of a woman to whom he is attracted by following her around. In the end, he lacks the self-confidence to face…
Read More
[Verse 1]
When you were here before
Couldn't look you in the eye
You're just like an angel
Your skin makes me cry
You float like a feather
In a beautiful world
I wish I was special
You're so fuckin' special
[Chorus]
But I'm a creep
I'm a weirdo
What the hell am I doin' here?
I don't belong here
[Verse 2]
I don't care if it hurts
I wanna have control
I want a perfect body
I want a perfect soul
I want you to notice
When I'm not around
You're so fuckin' special
I wish I was special



[Chorus]
But I'm a creep
I'm a weirdo
What the hell am I doin' here?
I don't belong here
Oh-oh, oh-oh
[Bridge]
She's runnin' out the door
She's runnin' out
She run, run, run, run
Run
[Verse 3]
Whatever makes you happy
Whatever you want
You're so fuckin' special
I wish I was special
[Chorus]
But I'm a creep
I'm a weirdo
What the hell am I doin' here?
I don't belong here
I don't belong here","+563 9 4 Share || 4 || When you were here before Couldn't look you in the eye You're just like an angel Your skin makes me cry || You float like a feather In a beautiful world || I wish I was special || You're so fuckin' special || But I'm a creep I'm a weirdo What the hell am I doin' here? I don't belong here || I don't care if it hurts I wanna have control I want a perfect body I want a perfect soul || I want you to notice When I'm not around || She's runnin' out the door She's runnin' out She run, run, run, run Run || Whatever makes you happy Whatever you want You're so fuckin' special I wish I was special || But I'm a creep I'm a weirdo What the hell am I doin' here? I don't belong here I don't belong here","Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments || Add a comment ||  ||  || Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Sign Up And Drop Knowledge 🤓 || Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. || Sign Up"
Christmas Songs – O Holy Night,Christmas Songs; Placide Cappeau; Adolphe Adam; John S. Dwight,,https://genius.com/Christmas-songs-o-holy-night-lyrics,"62 Contributors
Translations
Filipino
Italiano
O Holy Night Lyrics
[Verse 1]
O Holy night!
The stars are brightly shining
It is the night of our dear Savior's birth
Long lay the world in sin and error pining
'Til He appeared and the soul felt its worth
A thrill of hope the weary world rejoices
For yonder breaks a new and glorious morn
Fall on your knees;
O hear the Angel voices
!
O night divine, O night when Christ was born
O night, O Holy night, O night divine!
[Verse 2]
Led by the light of Faith serenely beaming
With glowing hearts by His cradle we stand
So led by light of a star sweetly gleaming
Here come the Wise Men from Orient land
The King of kings lay thus in lowly manger
In all our trials born to be our friend
He knows our need, to our weakness is no stranger
Behold your King; before Him lowly bend
Behold your King; before Him lowly bend
[Verse 3]
Truly He taught us to love one another;
His law is love and His Gospel is Peace
Chains shall He break, for the slave is our brother
And in His name, all oppression shall cease
Sweet hymns of joy in grateful chorus raise we
Let all within us Praise His Holy name
Christ is the Lord; O praise His name forever!
His power and glory evermore proclaim
His power and glory evermore proclaim","This song bio is unreviewed || This song bio is unreviewed || unreviewed || +4 Share || O Holy night! || The stars are brightly shining || O hear the Angel voices || Here come the Wise Men from Orient land || Truly He taught us to love one another; || Chains shall He break, for the slave is our brother And in His name, all oppression shall cease","Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments || Add a comment ||  ||  || Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Sign Up And Drop Knowledge 🤓 || Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. || Sign Up"
21 Savage & Young Nudy – STEPBROTHERS,21 Savage; Young Nudy; COUPE; Michael Masser; Mike Bozzi; Zachary Acosta; Neal Pogue; Slaughter Gang; Epic Records; Sony Music Entertainment,COUPE,https://genius.com/21-savage-and-young-nudy-stepbrothers-lyrics,"26 Contributors
Translations
Português
STEPBROTHERS Lyrics
[Intro]
Because everybody glorifyin' all the wrong shit now
And the streets ain't really, ain't
I mean, at the end of the day, the city, the world gon' always have
snitches and rats
and fuck niggas
Like, that shit gon' be regardless, you feel what I'm sayin'?
I just feel like now, it's just more, it's makin' the moves
Back then, there used to be consequences for niggas that's snitchin' and shit
(
COUPE
)
[Verse 1: 21 Savage]
Fifty million up, I ain't sell my catalog 'cause I got real guts
Quit drinkin
' but I got some Wock' seals tucked
I'm a player, I can't pay no bitch to let me fuck
But I'll look out for her if she need a couplе bucks
Mossberg pump gave his ass a couple bucks
Goal linе, fourth and inches, all I know is rush
We'll catch your ass in traffic even if it's rush
I don't argue, I'd rather let my blick fuss
Hold your blick up, hold your blick up
If rap wasn't workin', I'd probably rob a Brinks truck
Lost a couple brothers, that's the reason why I'm inked up
He was pillow-talkin', that's what got his ass beamed up
Opps keep on dyin', why the fuck you think they teamed up?
Real deal bogeyman
, we comes through and cleans up
We don't spare nobody, we'll hit your teams up
Twenty-time champ, gotta use my feet to hold my rings up
Hit her from the back and watch her cream up
She's a diva, and a demon
She so fine, I got her pregnant off my precum
This nerd-ass nigga probably tweet some
Big 4L, we
control-alt-delete
some
Kick a door and hit a lick, we tryna breach some
We was young, chasin' hoes, hide-and-seek some
All this fuckin' steppin', need to get my feet done
Get your ass smacked, actin' like you seen some
Keep your mouth closed 'fore we get your teeth done
UAV inside your hood, we finna sweep some
Vibes askin' for the Percs, you know I keep some
She keep suckin' me like that and she gon' be some
Too much '42, she askin' me to eat some
Bitch, you must've lost your mind, I came to beat some (Beat some)



[Interlude]
When you make your step to, for me
When these bitch-ass niggas
That's when they think they know you and your aura-ly
Like Nudy got it, Nudy still got that aura, like, oh
You don't know, oh, fuck y'all
That's the different aura, bro
That's it
[Verse 2: Young Nudy]
Yeah, yeah
Bitch, you must done lost your mind, I came to beat some (Pshh)
Hahahaha, yeah
I been posted all day, I'm a Zone 6 nigga for real (For real)
Niggas know what's up with Slimeball, I'm havin' them deals (Havin' deals)
Have 'em comin' in my trap right now, you can make you a meal
If I feel like you pussy, nigga, I'm takin', for real (I'm takin')
I been takin' niggas' shit for a minute (Yeah)
I came from the place where you gotta go and spend it (Yessir)
If you pussy with it, then somebody take him with it (Gimme that)
Haha, yeah, and they'll take your life with it (Gimme that)
Better keep it on you, ain't no slippin' in the trap (No)
If you in your hood, nigga, better keep that strap (Strap)
Feelin' like you butt naked when you never with it (Damn)
And you got them chains on, boy, this shit get chilly (Get chilly)
Sendin' out that hot shit, know you ain't with spinnin' (Uh-uh)
Go on in the house 'cause this shit out here get wicked (This shit get wicked)
Young nigga got that trip and he trippin' (He trippin')
Y'all niggas out here gettin' too friendly (Goddamn)
All that wantin' to clique up? Man, give it up (Give it up)
Niggas ain't gang enough, who the fuck is bro? (Huh?)
Niggas not dangerous enough to hang with us (Huh?)
Yeah (Huh? Huh? Huh?)
If you ain't slid for your brother and he got killed, you a bitch, nigga (You a bitch, nigga)
I'm just lettin' y'all niggas know, that's shit that I ain't never did (Never did)
If I can't handle it myself, you know that money all in (All in)
I'll make your brother backstab you, nigga, fuck a friend
(Fuck a friend)
I don't care nothin' 'bout your twin, your twin'll do you in (Your twin'll)
Man, y'all broke-ass niggas ain't seen a ten, I'll give you two tens
(Two tens)
Man, these niggas'll do it, they don't give a fuck 'bout turnin' they brother in (Nah)
Man, these streets, this shit ain't got no love, that's why I'm goin' in (Goin' in, uh-uh)
Man, this street shit got homicide, these niggas ain't got it (Hahaha, yeah, yeah, yeah)","snitches and rats || Quit drinkin || If rap wasn't workin', I'd probably rob a Brinks truck || He was pillow-talkin', that's what got his ass beamed up || Opps keep on dyin', why the fuck you think they teamed up? || Real deal bogeyman || Twenty-time champ, gotta use my feet to hold my rings up || control-alt-delete || UAV inside your hood, we finna sweep some || If you in your hood, nigga, better keep that strap (Strap) Feelin' like you butt naked when you never with it (Damn) || I'll make your brother backstab you, nigga, fuck a friend || Man, y'all broke-ass niggas ain't seen a ten, I'll give you two tens","Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments Add a comment Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Comments || Add a comment ||  ||  || Sign Up And Drop Knowledge 🤓 Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. Sign Up || Sign Up And Drop Knowledge 🤓 || Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love. || Sign Up"
